Unnamed: 0,ano,id_municipio,id_escola,localizacao,rede,atu_ei,atu_ef,atu_ef_anos_iniciais,atu_ef_anos_finais,atu_em,had_ei,had_ef,had_ef_anos_iniciais,had_ef_anos_finais,had_em,tdi_ef,tdi_ef_anos_iniciais,tdi_ef_anos_finais,tdi_em,taxa_aprovacao_ef,taxa_aprovacao_ef_anos_iniciais,taxa_aprovacao_ef_anos_finais,taxa_aprovacao_em,taxa_reprovacao_ef,taxa_reprovacao_ef_anos_iniciais,taxa_reprovacao_ef_anos_finais,taxa_reprovacao_em,taxa_abandono_ef,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,taxa_abandono_em,dsu_ei,dsu_ef,dsu_ef_anos_iniciais,dsu_ef_anos_finais,dsu_em
3109560,2015,2209302.0,22108785.0,urbana,municipal,,24.8,25.4,23.2,,,4.0,4.0,4.0,,25.1,19.9,38.1,,86.0,85.1,88.2,,11.9,13.7,7.4,,2.1,1.2,4.4,,,51.4,39.3,60.0,
3109561,2015,2300754.0,23034211.0,rural,municipal,,12.6,,9.7,,,4.0,,4.0,,14.3,2.9,27.6,,95.2,97.1,92.9,,3.2,0.0,7.1,,1.6,2.9,0.0,,50.0,66.7,,66.7,
3109562,2015,2304400.0,23267194.0,urbana,privada,15.8,28.2,25.9,31.5,25.8,4.0,4.6,4.5,4.7,5.6,9.4,11.2,7.3,7.1,98.6,98.9,98.2,97.9,1.4,1.1,1.8,2.1,0.0,0.0,0.0,0.0,23.1,58.6,47.1,80.0,81.8
3109563,2015,2506400.0,25080547.0,rural,municipal,17.0,18.9,21.1,16.8,,4.0,4.1,3.9,4.4,,39.3,26.8,55.0,,71.0,82.0,57.6,,20.1,16.4,24.5,,8.9,1.6,17.9,,66.7,85.7,100.0,78.6,
3109564,2015,2605301.0,26003228.0,urbana,privada,15.3,16.7,18.1,14.0,,3.5,4.1,4.0,4.4,,2.8,2.8,2.9,,99.2,100.0,97.1,,0.8,0.0,2.9,,0.0,0.0,0.0,,28.6,21.1,14.3,30.0,
3109565,2015,2608800.0,26179954.0,urbana,municipal,30.0,27.3,29.4,24.8,,4.3,4.2,4.2,4.3,,21.1,12.9,33.3,,84.0,86.5,80.4,,7.6,7.1,8.2,,8.4,6.4,11.4,,0.0,28.6,40.0,22.2,
3109566,2015,2611606.0,26120925.0,urbana,privada,2.3,4.2,3.0,5.8,,4.5,4.5,4.5,4.5,,31.6,13.3,43.5,,94.6,93.3,95.5,,2.7,6.7,0.0,,2.7,0.0,4.5,,0.0,55.6,33.3,66.7,
3109567,2015,2704500.0,27032973.0,rural,municipal,20.0,21.5,13.0,22.3,,4.0,4.0,4.0,4.0,,51.9,40.3,62.7,,72.4,83.6,62.1,,16.5,13.1,19.7,,11.1,3.3,18.2,,0.0,42.9,0.0,50.0,
3109568,2015,2903904.0,29043131.0,rural,municipal,,13.0,13.3,14.0,,,4.0,4.0,4.0,,32.7,18.3,52.3,,96.1,98.3,93.2,,0.0,0.0,0.0,,3.9,1.7,6.8,,0.0,88.9,100.0,87.5,
3109569,2015,3166105.0,31265977.0,urbana,municipal,,20.5,21.0,,,,4.3,4.3,,,18.3,18.3,,,94.3,94.3,,,5.7,5.7,,,0.0,0.0,,,,92.9,92.3,100.0,
3109570,2015,3171204.0,31319589.0,urbana,municipal,,28.2,27.3,29.1,,,4.5,4.5,4.4,,17.2,9.0,25.5,,94.8,96.8,92.8,,4.0,2.3,5.8,,1.2,0.9,1.4,,,77.1,63.2,89.5,
3109571,2015,3304557.0,33066345.0,urbana,municipal,23.3,29.9,28.5,33.5,,4.5,4.5,4.5,4.5,,6.2,7.7,3.0,,98.6,97.9,100.0,,1.4,2.1,0.0,,0.0,0.0,0.0,,83.3,94.4,93.8,100.0,
3109572,2015,3304805.0,33012822.0,urbana,municipal,8.0,6.7,,5.5,,4.3,5.3,,5.3,,30.0,11.1,45.5,,90.0,87.5,91.7,,10.0,12.5,8.3,,0.0,0.0,0.0,,0.0,61.5,,61.5,
3109573,2015,3530607.0,35108352.0,urbana,privada,18.2,27.2,24.7,30.8,33.7,4.3,4.6,4.3,4.8,5.6,1.1,0.7,1.6,3.0,99.9,100.0,99.7,99.0,0.1,0.0,0.3,1.0,0.0,0.0,0.0,0.0,87.5,79.5,66.7,95.2,100.0
3109574,2015,3542909.0,35226129.0,urbana,municipal,,19.3,19.8,18.8,,,4.5,4.5,4.5,,16.1,12.1,21.3,,91.8,95.0,87.8,,8.2,5.0,12.2,,0.0,0.0,0.0,,,94.1,100.0,88.9,
3109575,2015,3550308.0,35039248.0,urbana,estadual,,29.4,27.1,31.7,31.4,,5.2,5.0,5.3,4.0,8.6,5.3,11.4,27.7,95.6,97.8,93.6,83.1,4.2,2.2,5.9,11.1,0.2,0.0,0.5,5.8,,81.8,66.7,94.3,89.3
3109576,2015,4304200.0,43034900.0,rural,municipal,15.0,16.7,15.7,17.7,,4.0,4.0,4.0,4.0,,31.5,16.0,45.3,,89.3,94.8,84.4,,10.2,5.2,14.7,,0.5,0.0,0.9,,100.0,100.0,100.0,100.0,
3109577,2015,4304200.0,43035116.0,urbana,estadual,14.0,19.6,18.7,21.0,24.3,4.2,4.2,4.2,4.2,5.1,25.5,8.9,47.6,34.2,83.7,90.3,75.3,58.6,16.3,9.7,24.7,33.9,0.0,0.0,0.0,7.5,100.0,82.4,66.7,90.9,100.0
3109578,2015,4304606.0,43038506.0,urbana,municipal,,30.3,29.6,31.7,,,4.0,4.0,4.0,,28.2,20.6,42.5,,77.1,82.9,66.0,,21.6,16.3,31.8,,1.3,0.8,2.2,,,76.7,62.5,95.2,
3109579,2015,4307708.0,43060340.0,urbana,privada,9.0,17.1,21.6,9.7,,4.0,4.1,4.1,4.2,,2.9,1.9,6.9,,97.1,98.1,93.1,,2.2,0.9,6.9,,0.7,1.0,0.0,,33.3,46.2,33.3,60.0,
3109580,2015,4317608.0,43129544.0,rural,municipal,8.0,7.5,,5.8,,4.0,4.0,,4.0,,8.9,0.0,17.4,,95.3,95.2,95.5,,4.7,4.8,4.5,,0.0,0.0,0.0,,100.0,85.7,,85.7,
3109581,2015,4323804.0,43038794.0,urbana,municipal,,20.3,19.6,21.1,,,4.0,4.0,4.0,,23.3,16.4,32.1,,85.9,89.5,81.3,,11.0,8.6,14.0,,3.1,1.9,4.7,,,94.3,93.8,95.0,
3109582,2015,5006606.0,50030647.0,rural,municipal,13.0,18.4,18.0,19.0,,9.8,9.8,9.8,9.8,,27.7,22.2,34.2,,97.1,95.9,98.7,,2.9,4.1,1.3,,0.0,0.0,0.0,,100.0,90.9,90.0,83.3,
3109583,2015,1300201.0,13004964.0,urbana,estadual,,22.8,,22.8,28.1,,4.3,,4.3,3.8,55.0,,55.0,66.7,82.9,,82.9,76.5,4.3,,4.3,2.8,12.8,,12.8,20.7,,84.8,,84.8,97.8
3109584,2015,1302603.0,13071769.0,urbana,municipal,,31.6,,31.6,,,4.0,,4.0,,43.6,,43.6,,85.9,,85.9,,11.2,,11.2,,2.9,,2.9,,,100.0,,100.0,
3109585,2015,1302603.0,13031872.0,urbana,privada,,20.3,,20.3,28.9,,4.5,,4.5,4.5,23.5,,23.5,16.8,97.5,,97.5,94.4,2.5,,2.5,5.6,0.0,,0.0,0.0,,100.0,,100.0,100.0
3109586,2015,2103604.0,21150141.0,rural,municipal,10.0,21.8,21.6,22.0,,3.5,4.0,4.0,4.0,,18.9,5.6,35.2,,92.6,97.1,87.2,,4.3,2.0,7.0,,3.1,0.9,5.8,,0.0,25.0,20.0,40.0,
3109587,2015,2413003.0,24031054.0,urbana,estadual,,33.3,,33.3,26.5,,4.5,,4.5,4.5,34.6,,34.6,35.8,82.3,,82.3,78.5,10.8,,10.8,5.7,6.9,,6.9,15.8,,100.0,,100.0,100.0
3109588,2015,2610400.0,26010348.0,urbana,estadual,,32.0,,32.0,35.4,,4.5,,4.5,4.1,14.4,,14.4,36.2,93.1,,93.1,90.1,5.0,,5.0,2.1,1.9,,1.9,7.8,,78.6,,78.6,73.1
3109589,2015,2900207.0,29032636.0,rural,municipal,15.0,17.3,,,,4.0,,,,,15.4,15.4,,,88.5,88.5,,,9.6,9.6,,,1.9,1.9,,,0.0,50.0,,50.0,
3109590,2015,3127800.0,31080411.0,urbana,estadual,,31.5,,31.5,33.4,,4.5,,4.5,4.4,12.0,,12.0,24.7,90.7,,90.7,78.8,8.6,,8.6,17.4,0.7,,0.7,3.8,,85.7,,85.7,86.4
3109591,2015,3304557.0,33071128.0,urbana,privada,13.6,17.8,18.2,16.8,,4.0,4.1,4.0,4.5,,6.4,6.6,6.0,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,73.3,62.5,88.9,
3109592,2015,3504107.0,35297665.0,rural,estadual,,14.0,,,14.0,,,,,5.3,89.3,,89.3,,100.0,,100.0,100.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,57.1,,57.1,44.4
3109593,2015,3513504.0,35011423.0,urbana,estadual,,30.0,,30.0,31.8,,5.3,,5.3,4.8,30.4,,30.4,38.8,71.0,,71.0,57.7,23.4,,23.4,24.4,5.6,,5.6,17.9,,96.9,,96.9,95.5
3109594,2015,3518800.0,35135586.0,urbana,privada,11.5,24.7,19.8,33.3,39.0,4.6,4.7,4.6,4.9,5.5,3.3,2.5,4.1,3.0,99.3,100.0,98.5,99.6,0.7,0.0,1.5,0.4,0.0,0.0,0.0,0.0,70.0,91.4,82.4,100.0,94.1
3109595,2015,3534401.0,35923096.0,urbana,estadual,,31.0,,31.0,38.6,,5.3,,5.3,4.7,17.8,,17.8,20.4,92.3,,92.3,84.0,5.2,,5.2,5.4,2.5,,2.5,10.6,,94.1,,94.1,94.1
3109596,2015,3546801.0,35006567.0,urbana,estadual,,33.1,,33.1,37.7,,5.3,,5.3,5.3,1.7,,1.7,4.2,97.5,,97.5,91.4,2.5,,2.5,8.6,0.0,,0.0,0.0,,100.0,,100.0,95.7
3109597,2015,3550308.0,35053797.0,urbana,municipal,,30.8,29.8,33.0,,,5.0,5.0,5.0,,6.6,6.5,6.8,,95.4,97.9,90.9,,3.2,1.5,6.4,,1.4,0.6,2.7,,,93.8,91.7,100.0,
3109598,2015,3550308.0,35157247.0,urbana,privada,13.2,16.2,16.2,16.1,,4.0,4.8,4.5,5.2,,0.7,0.6,0.8,,100.0,100.0,100.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,60.0,61.5,66.7,57.1,
3109599,2015,3550605.0,35230984.0,rural,municipal,26.0,17.0,17.2,16.8,,4.2,7.0,8.3,5.3,,23.5,15.1,34.3,,92.3,94.3,89.6,,6.5,5.7,7.5,,1.2,0.0,2.9,,100.0,100.0,100.0,100.0,
3109600,2015,4108601.0,41012747.0,urbana,estadual,,25.4,,25.4,24.7,,4.3,,4.3,4.3,37.4,,37.4,29.7,70.1,,70.1,65.6,25.4,,25.4,15.6,4.5,,4.5,18.8,,95.5,,95.5,100.0
3109601,2015,5002704.0,50005928.0,urbana,estadual,,31.2,,31.2,31.9,,4.3,,4.3,4.3,19.4,,19.4,20.3,78.9,,78.9,75.7,20.6,,20.6,22.0,0.5,,0.5,2.3,,96.9,,96.9,100.0
3109602,2015,5106109.0,51041472.0,urbana,estadual,,24.3,,24.3,26.3,,4.0,,4.0,4.0,6.8,,6.8,21.4,95.8,,95.8,80.2,3.5,,3.5,6.4,0.7,,0.7,13.4,,100.0,,100.0,100.0
3109603,2015,5201405.0,52083101.0,urbana,estadual,,26.5,,26.5,31.6,,4.7,,4.7,4.0,29.6,,29.6,44.6,83.2,,83.2,75.1,10.8,,10.8,13.9,6.0,,6.0,11.0,,71.4,,71.4,82.6
3109604,2015,4311106.0,43079865.0,urbana,estadual,,17.8,17.0,18.4,17.4,,4.3,4.0,4.5,5.1,19.5,5.9,30.7,23.9,84.0,97.8,72.4,76.5,16.0,2.2,27.6,20.6,0.0,0.0,0.0,2.9,,100.0,100.0,100.0,97.1
3109605,2015,2312304.0,23545461.0,rural,estadual,13.0,8.4,9.4,7.3,,4.0,4.0,4.0,4.0,,31.6,27.7,37.9,,76.3,78.7,72.4,,23.7,21.3,27.6,,0.0,0.0,0.0,,0.0,25.0,12.5,33.3,
3109606,2015,2919207.0,29530210.0,urbana,privada,14.1,29.0,24.1,34.1,44.1,4.0,5.0,5.0,5.0,5.1,3.6,1.7,5.1,3.0,97.9,98.7,97.3,97.1,2.1,1.3,2.7,2.9,0.0,0.0,0.0,0.0,88.9,91.4,91.3,91.7,87.5
3109607,2015,1705508.0,17007593.0,urbana,municipal,23.0,27.1,27.1,,,4.0,4.0,4.0,,,0.3,0.3,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,100.0,100.0,100.0,,
3109608,2015,2102606.0,21279950.0,urbana,municipal,22.4,22.1,22.1,,,4.0,4.0,4.0,,,8.1,8.1,,,91.2,91.2,,,4.0,4.0,,,4.8,4.8,,,17.9,72.7,72.7,,
3109609,2015,2113009.0,21232288.0,urbana,municipal,25.0,25.9,25.9,,,4.0,4.0,4.0,,,6.8,6.8,,,96.1,96.1,,,2.0,2.0,,,1.9,1.9,,,50.0,61.5,61.5,,
3109610,2015,2932309.0,29416566.0,urbana,municipal,,20.8,20.8,,,,4.0,4.0,,,17.8,17.8,,,90.6,90.6,,,9.4,9.4,,,0.0,0.0,,,,57.1,57.1,,
3109611,2015,3162609.0,31020826.0,urbana,municipal,,20.1,20.1,,,,4.3,4.3,,,3.5,3.5,,,99.3,99.3,,,0.0,0.0,,,0.7,0.7,,,,80.0,80.0,,
3109612,2015,3300100.0,33036853.0,urbana,municipal,17.5,22.6,22.6,,,4.5,4.5,4.5,,,16.9,16.9,,,96.3,96.3,,,3.7,3.7,,,0.0,0.0,,,50.0,55.6,55.6,,
3109613,2015,3302270.0,33128936.0,urbana,municipal,20.5,28.0,28.0,,,4.0,4.0,4.0,,,28.6,28.6,,,83.7,83.7,,,13.1,13.1,,,3.2,3.2,,,0.0,6.3,6.3,,
3109614,2015,3515103.0,35918830.0,urbana,estadual,,24.6,24.6,,,,9.0,9.0,,,1.6,1.6,,,100.0,100.0,,,0.0,0.0,,,0.0,0.0,,,,71.4,71.4,,
3109615,2015,1500602.0,15200205.0,urbana,federal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109616,2015,2112902.0,21316414.0,rural,estadual,,,,,19.7,,,,,4.0,,,,55.9,,,,93.8,,,,6.2,,,,0.0,,,,,100.0
3109617,2015,2211704.0,22083065.0,urbana,estadual,,,,,23.5,,,,,3.8,,,,39.0,,,,94.7,,,,1.5,,,,3.8,,,,,100.0
3109618,2015,2503209.0,25122754.0,urbana,privada,20.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,42.9,,,,
3109619,2015,2603009.0,26183722.0,urbana,municipal,21.4,,,,,10.0,,,,,,,,,,,,,,,,,,,,,13.3,,,,
3109620,2015,2611606.0,26480727.0,urbana,privada,10.3,,,,,3.6,,,,,,,,,,,,,,,,,,,,,50.0,,,,
3109621,2015,2916104.0,29177812.0,urbana,estadual,,,,,32.9,,,,,4.3,,,,37.2,,,,55.3,,,,33.5,,,,11.2,,,,,85.2
3109622,2015,2919306.0,29458404.0,urbana,municipal,15.3,,,,,4.0,,,,,,,,,,,,,,,,,,,,,66.7,,,,
3109623,2015,2927002.0,29153972.0,rural,municipal,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3109624,2015,3104007.0,31361534.0,urbana,privada,,,,,5.0,,,,,8.0,,,,0.0,,,,100.0,,,,0.0,,,,0.0,,,,,87.5
3109625,2015,3131307.0,31352870.0,urbana,privada,14.4,,,,,10.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3109626,2015,3148004.0,31289051.0,urbana,municipal,18.0,,,,,9.5,,,,,,,,,,,,,,,,,,,,,100.0,,,,
3109627,2015,3152501.0,31353370.0,urbana,privada,15.0,,,,,8.2,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3109628,2015,3300456.0,33514224.0,urbana,privada,8.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,
3109629,2015,3301009.0,33439419.0,rural,municipal,11.7,,,,,10.0,,,,,,,,,,,,,,,,,,,,,30.0,,,,
3109630,2016,1501956.0,15578054.0,urbana,municipal,,26.6,,26.6,,,5.5,,5.5,,38.9,,38.9,,79.1,,79.1,,14.9,,14.9,,6.0,,6.0,,,91.7,,91.7,
3109631,2016,1503309.0,15072894.0,urbana,municipal,,28.1,,28.1,,,4.0,,4.0,,37.0,,37.0,,88.3,,88.3,,9.7,,9.7,,2.0,,2.0,,,94.1,,94.1,
3109632,2016,1718758.0,17031575.0,urbana,estadual,,23.0,19.5,24.8,,,4.3,4.3,4.3,,26.8,12.8,32.3,,96.2,95.1,96.6,,3.8,4.9,3.4,,0.0,0.0,0.0,,,100.0,100.0,100.0,
3109633,2016,2100154.0,21134324.0,rural,municipal,,28.5,,28.5,,,4.0,,4.0,,32.2,,32.2,,80.6,,80.6,,18.8,,18.8,,0.6,,0.6,,,80.0,,80.0,
3109634,2016,2211001.0,22025740.0,urbana,privada,30.0,33.8,33.7,33.9,34.2,4.7,6.6,6.0,7.4,7.5,5.6,3.5,8.6,11.3,97.6,98.3,96.6,87.1,2.4,1.7,3.4,12.9,0.0,0.0,0.0,0.0,91.5,93.1,90.5,95.0,98.5
3109635,2016,2302404.0,23096420.0,rural,municipal,,22.0,,,,,,,,,29.7,21.6,37.8,,90.9,87.9,93.9,,6.1,12.1,0.0,,3.0,0.0,6.1,,,66.7,0.0,100.0,
3109636,2016,2910305.0,29093180.0,urbana,municipal,,26.1,,26.1,,,4.3,,4.3,,36.0,,36.0,,80.0,,80.0,,10.9,,10.9,,9.1,,9.1,,,73.1,,73.1,
3109637,2016,3131307.0,31217310.0,urbana,estadual,,31.1,,31.1,39.7,,4.4,,4.4,4.2,21.9,,21.9,22.7,82.7,,82.7,84.8,13.9,,13.9,8.3,3.4,,3.4,6.9,,100.0,,100.0,100.0
3109638,2016,3301702.0,33048835.0,urbana,estadual,,22.8,,24.6,,,5.3,,5.3,,51.8,,51.8,,84.6,,84.6,,8.6,,8.6,,6.8,,6.8,,,93.3,,93.3,
3109639,2016,3304557.0,33176710.0,urbana,privada,,24.6,,24.6,,,8.0,,8.0,,19.5,,19.5,,92.6,,92.6,,7.4,,7.4,,0.0,,0.0,,,100.0,,100.0,
3109640,2016,3503901.0,35901854.0,urbana,estadual,,32.0,,32.0,,,5.3,,5.3,,11.1,,11.1,,93.2,,93.2,,5.5,,5.5,,1.3,,1.3,,,96.8,,96.8,
3109641,2016,3518404.0,35012683.0,urbana,estadual,,26.3,,26.3,26.9,,5.3,,5.3,4.7,17.1,,17.1,28.0,72.9,,72.9,47.9,27.1,,27.1,52.1,0.0,,0.0,0.0,,100.0,,100.0,96.7
3109642,2016,3526100.0,35034939.0,urbana,estadual,,27.0,,27.0,31.8,,5.3,,5.3,4.9,6.0,,6.0,8.7,96.0,,96.0,93.1,4.0,,4.0,3.1,0.0,,0.0,3.8,,100.0,,100.0,88.9
3109643,2016,3530300.0,35028812.0,urbana,estadual,,32.9,,32.9,27.2,,8.7,,8.7,9.5,7.7,,7.7,7.4,97.1,,97.1,98.4,2.9,,2.9,1.6,0.0,,0.0,0.0,,100.0,,100.0,100.0
3109644,2016,3548708.0,35119623.0,urbana,privada,,23.5,,23.5,,,5.3,,5.3,,4.3,,4.3,,98.9,,98.9,,1.1,,1.1,,0.0,,0.0,,,100.0,,100.0,
3109645,2016,4123006.0,41088905.0,rural,estadual,,7.5,,7.5,,,4.2,,4.2,,6.7,,6.7,,96.8,,96.8,,3.2,,3.2,,0.0,,0.0,,,100.0,,100.0,
3109646,2016,4123709.0,41003420.0,urbana,estadual,,22.3,,22.3,,,4.3,,4.3,,17.4,,17.4,,90.6,,90.6,,9.4,,9.4,,0.0,,0.0,,,94.7,,94.7,
3109647,2016,3304557.0,33072787.0,urbana,municipal,,35.0,,35.0,,,4.5,,4.5,,43.9,,43.9,,78.2,,78.2,,16.4,,16.4,,5.4,,5.4,,,97.0,,97.0,
3109648,2016,2105302.0,21092931.0,urbana,privada,,23.6,23.8,23.3,25.3,,4.3,4.2,4.3,4.5,4.7,2.1,8.1,9.2,96.9,98.7,94.6,95.7,2.4,0.4,4.9,4.3,0.7,0.9,0.5,0.0,,86.4,75.0,93.3,88.9
3109649,2016,4200903.0,42004977.0,urbana,estadual,,21.8,21.8,21.9,19.8,,4.0,4.0,4.0,4.0,14.9,9.2,19.0,20.2,91.8,98.1,87.4,86.0,8.2,1.9,12.6,11.8,0.0,0.0,0.0,2.2,,80.0,100.0,71.4,68.8
3109650,2016,2911105.0,29384931.0,urbana,municipal,,20.5,,20.5,,,4.4,,4.4,,33.9,,33.9,,88.2,,88.2,,5.9,,5.9,,5.9,,5.9,,,86.0,,86.0,
3109651,2016,4302105.0,43206808.0,rural,municipal,11.0,14.3,14.6,14.0,,4.0,4.0,4.0,4.0,,20.4,8.8,34.5,,90.5,92.9,87.7,,9.5,7.1,12.3,,0.0,0.0,0.0,,100.0,100.0,100.0,100.0,
3109652,2016,4318705.0,43139477.0,urbana,municipal,20.0,27.0,24.6,30.1,,5.0,4.0,4.0,4.0,,21.4,11.1,32.2,,88.3,96.2,79.9,,11.2,3.8,19.0,,0.5,0.0,1.1,,100.0,85.0,79.2,94.4,
3109653,2016,4311775.0,43093795.0,rural,estadual,,12.3,11.4,13.5,13.3,,4.0,4.0,4.0,5.4,23.4,14.0,33.3,22.5,90.6,98.3,82.8,82.1,7.7,1.7,13.8,5.1,1.7,0.0,3.4,12.8,,100.0,100.0,100.0,100.0
3109654,2016,2800670.0,28022122.0,rural,municipal,,20.5,,,,,,,,,19.5,19.5,,,76.7,76.7,,,23.3,23.3,,,0.0,0.0,,,100.0,100.0,,100.0,
3109655,2016,2807105.0,28033981.0,rural,municipal,12.0,13.5,,,,4.5,,,,,25.9,25.9,,,93.1,93.1,,,6.9,6.9,,,0.0,0.0,,,100.0,100.0,,100.0,
3109656,2016,1100064.0,11035110.0,urbana,estadual,,22.0,23.1,,,,4.3,4.3,,,3.4,3.4,,,95.4,95.4,,,4.6,4.6,,,0.0,0.0,,,,94.1,93.8,100.0,
3109657,2016,2103208.0,21142203.0,rural,municipal,14.0,14.1,14.0,14.3,,4.5,4.5,4.5,4.5,,19.7,8.6,33.3,,89.0,91.4,86.0,,10.2,8.6,12.3,,0.8,0.0,1.7,,0.0,12.5,0.0,33.3,
3109658,2016,3170909.0,31217352.0,rural,estadual,,20.7,17.6,24.5,27.8,,4.4,4.3,4.5,4.5,7.5,0.0,14.3,28.8,95.8,100.0,91.8,90.8,2.6,0.0,5.1,3.5,1.6,0.0,3.1,5.7,,100.0,100.0,100.0,100.0
3109659,2016,4306908.0,43055230.0,urbana,estadual,20.5,25.5,24.2,27.2,22.5,4.0,4.2,4.0,4.4,4.4,6.0,4.8,7.4,33.0,93.6,97.9,89.0,79.4,6.4,2.1,11.0,16.0,0.0,0.0,0.0,4.6,50.0,94.7,83.3,100.0,100.0
3109660,2016,2705002.0,27220443.0,urbana,municipal,,39.1,32.9,46.5,,,4.0,4.0,4.0,,38.1,28.0,46.7,,83.2,83.1,83.3,,10.8,11.5,10.2,,6.0,5.4,6.5,,,55.8,46.4,66.7,
3109661,2016,4303004.0,43029302.0,urbana,municipal,13.5,16.2,17.8,14.2,,4.0,4.0,4.0,4.0,,25.6,12.7,47.1,,88.5,94.4,79.1,,11.1,5.6,19.8,,0.4,0.0,1.1,,66.7,72.7,58.3,83.3,
3109662,2016,1500305.0,15024083.0,rural,municipal,,13.7,,8.5,,,4.0,,4.0,,57.5,50.0,67.6,,79.2,63.6,100.0,,18.2,31.8,0.0,,2.6,4.6,0.0,,,83.3,100.0,80.0,
3109663,2016,2507507.0,25125958.0,urbana,privada,13.4,21.1,17.4,27.3,20.0,4.0,4.2,4.1,4.3,5.7,8.3,5.7,11.0,13.3,97.9,98.8,96.9,95.0,1.5,0.6,2.5,5.0,0.6,0.6,0.6,0.0,71.4,81.3,78.6,84.2,82.6
3109664,2016,2608800.0,26078759.0,rural,municipal,13.0,20.5,12.8,28.2,,4.3,4.3,4.3,4.3,,35.1,18.8,42.6,,78.1,88.3,73.5,,21.4,10.0,26.5,,0.5,1.7,0.0,,0.0,58.3,20.0,85.7,
3109665,2016,2906303.0,29296641.0,urbana,municipal,,31.3,24.0,32.5,,,4.6,4.5,4.6,,79.0,100.0,75.6,,56.5,52.0,57.2,,28.6,47.0,25.5,,14.9,1.0,17.3,,,55.6,0.0,58.8,
3109666,2016,2507101.0,25113810.0,urbana,estadual,,21.2,20.5,23.2,,,4.2,4.4,4.1,,57.6,44.7,64.3,,68.4,71.2,67.1,,14.6,13.5,15.1,,17.0,15.3,17.8,,,91.3,66.7,100.0,
3109667,2016,3534401.0,35120637.0,urbana,privada,9.6,20.4,18.1,25.5,20.7,4.9,4.6,4.6,4.7,4.7,2.3,1.8,2.9,9.7,96.9,99.4,93.1,83.6,3.1,0.6,6.9,16.4,0.0,0.0,0.0,0.0,62.5,90.9,83.3,100.0,100.0
3109668,2016,2208106.0,22049541.0,rural,municipal,,8.5,,4.8,,,4.5,,4.5,,34.1,18.2,52.6,,81.1,100.0,63.2,,13.5,0.0,26.3,,5.4,0.0,10.5,,,41.7,0.0,50.0,
3109669,2016,4103453.0,41381394.0,urbana,privada,,17.0,11.4,24.0,24.3,,4.3,4.3,4.3,4.3,1.3,0.0,2.1,4.1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,78.9,50.0,100.0,100.0
3109670,2016,3139003.0,31173088.0,urbana,estadual,,26.7,20.2,31.6,24.3,,4.4,4.4,4.4,4.4,7.5,0.8,10.7,14.4,89.9,96.7,86.4,93.5,10.1,3.3,13.6,3.2,0.0,0.0,0.0,3.3,,100.0,100.0,100.0,100.0
3109671,2016,1600303.0,16003772.0,rural,estadual,,21.7,21.5,22.0,16.7,,4.0,4.0,4.0,4.0,43.3,28.7,64.8,48.0,64.7,67.2,61.2,79.6,23.2,29.5,14.1,6.1,12.1,3.3,24.7,14.3,,85.7,66.7,100.0,100.0
3109672,2016,3507605.0,35017760.0,urbana,estadual,,20.4,,20.4,33.5,,5.3,,5.3,5.1,39.2,,39.2,29.4,86.4,,86.4,65.8,12.9,,12.9,29.5,0.7,,0.7,4.7,,100.0,,100.0,97.5
3109673,2016,3550308.0,35925433.0,urbana,estadual,,24.5,22.1,27.8,31.1,,5.3,5.3,5.3,5.2,10.5,9.0,12.2,18.1,88.8,97.2,80.1,72.9,10.5,2.8,18.4,19.0,0.7,0.0,1.5,8.1,,90.9,90.9,92.3,100.0
3109674,2016,3524303.0,35114583.0,urbana,privada,10.8,21.9,19.4,24.9,33.5,6.9,5.4,5.0,5.8,5.8,0.6,0.6,0.6,1.5,99.7,100.0,99.4,98.5,0.3,0.0,0.6,1.5,0.0,0.0,0.0,0.0,94.1,100.0,100.0,100.0,100.0
3109675,2016,3131505.0,31279978.0,urbana,privada,12.3,16.4,16.6,16.3,11.7,4.0,4.4,4.3,4.5,5.3,6.1,0.0,13.8,2.9,100.0,100.0,100.0,93.9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.1,66.7,75.0,57.1,88.9,100.0
3109676,2016,1200609.0,12006130.0,rural,municipal,11.0,16.5,,,,4.3,,,,,56.0,56.0,,,75.3,75.3,,,17.6,17.6,,,7.1,7.1,,,0.0,9.1,,9.1,
3109677,2016,1501709.0,15539830.0,urbana,privada,17.0,25.6,23.9,27.5,,4.0,4.7,4.1,5.3,,4.2,4.5,3.9,,94.3,97.1,91.7,,5.5,2.6,8.3,,0.2,0.3,0.0,,40.0,75.0,57.1,89.5,
